OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPEAREA,SHAPELEN
41935,2017,CA,USF,MDF,MOWITZ,00001104,2017/08/23 00:00:00+00,2017/08/26 00:00:00+00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,15.4,15.72661018,1,1,,114340.03493084,1391.62788702392
41936,2017,CA,USF,MDF,ROCK,00000428,2017/06/29 00:00:00+00,2017/06/30 00:00:00+00,9,,17,17.14011002,1,1,,125479.764650165,1355.10355830991
41937,2017,CA,USF,MDF,JIM,00000807,2017/07/28 00:00:00+00,2017/08/05 00:00:00+00,1,,13,13.09252167,8,1,,94261.96512836,1200.77480036635
41938,2017,CA,USF,MDF,WEST,00000798,2017/07/27 00:00:00+00,2017/08/13 00:00:00+00,1,,64,63.96683121,8,1,,457161.654932515,2688.94167994519
41939,2017,CA,USF,MDF,BLUE2,00000777,2017/07/26 00:00:00+00,2017/07/26 00:00:00+00,1,,33.97,33.35210037,8,1,,243279.942788515,2019.5959461673
41940,2017,CA,USF,MDF,QUAKING,00000763,2017/07/26 00:00:00+00,2017/08/17 00:00:00+00,1,,16,15.96120739,8,1,,115337.860116425,1423.40593470637
41941,2017,CA,USF,MDF,CANTRALL,00000698,2017/07/25 00:00:00+00,2017/08/04 00:00:00+00,1,,119,120.97595978,8,1,,868990.063829435,3683.79629087063
41942,2017,CA,USF,MDF,BATTLE,00000415,2017/06/28 00:00:00+00,2017/07/01 00:00:00+00,2,,640,653.50793457,8,1,,4771468.12523795,19861.8026173411
41943,2017,CA,USF,MDF,DAVIS,00001556,2017/10/10 00:00:00+00,2017/10/13 00:00:00+00,9,,51.1,51.14222717,1,1,,372132.3263259,3738.21608758902
41944,2017,CA,USF,INF,DIAZ,00000827,2017/06/21 00:00:00+00,2017/08/01 00:00:00+00,9,US Air Force drone crash.  No smoke visible for t*,75,75.16343689,3,1,,471968.482490545,4622.86151955592
41945,2017,CA,USF,INF,GRANT,00001235,2017/07/31 00:00:00+00,2017/08/03 00:00:00+00,1,"Lightning caused fire, patrolled last on 10/24 as*",400,394.81680298,8,1,,2563743.19217484,10276.1742588669
41946,2017,CA,USF,INF,INDIAN,00001264,2017/08/03 00:00:00+00,2017/08/31 00:00:00+00,1,Lightning fire allowed to burn to natural barrier*,2295,2294.24682617,8,1,,14304039.5555579,26194.5474866044
41947,2017,CA,USF,INF,PAYNE,00030913,2017/06/06 00:00:00+00,2017/06/06 00:00:00+00,9,suspect target shooting,67,66.61312103,8,1,,444569.660650705,3605.56900614906
41948,2017,CA,CDF,BTU,HIGHWAY,00010037,2017/06/22 00:00:00+00,2017/06/22 00:00:00+00,11,,21,21.25226974,1,1,,145098.748446595,2114.80128239933
41949,2017,CA,CDF,BTU,SKYWAY,00009607,2017/06/16 00:00:00+00,2017/06/19 00:00:00+00,10,,145,143.60044861,1,1,,982811.57063517,5524.87907826179
41951,2017,CA,CDF,BTU,PONDEROSA,00013737,2017/08/29 00:00:00+00,2017/10/28 00:00:00+00,7,USFS INC #00001390,4016,4015.73242188,1,1,,27386899.308724,32266.2749549611
41953,2017,CA,CDF,BTU,SODA,00015314,2017/09/28 00:00:00+00,2017/10/30 00:00:00+00,1,,148,147.02368164,1,1,,1017046.01458414,5745.56090288397
41954,2017,CA,CDF,BTU,HONEY,00015990,2017/10/09 00:00:00+00,2017/10/30 00:00:00+00,11, ,150,153.51171875,1,1,,1052090.14231746,6600.80763094536
41955,2017,CA,CDF,BTU,THIRTY TWO,00015145,2017/09/25 00:00:00+00,2017/09/25 00:00:00+00,14,,28,28.19561577,1,1,,193678.244660075,2011.40721852551
41956,2017,CA,CDF,HUU,BLOCKSBURG,00006734,2017/03/08 00:00:00+00,2017/04/08 00:00:00+00,11,,34,33.34500122,1,1,,232159.99408056,2461.04813159523
41957,2017,CA,CDF,HUU,SAW,00006723,2017/03/08 00:00:00+00,2017/08/08 00:00:00+00,10,,85,53.36272812,1,1,,369685.26312628,4117.23196223061
41958,2017,CA,CDF,HUU,MILLER,00007611,2017/08/31 00:00:00+00,2017/10/09 00:00:00+00,11, ,34,33.77041245,1,1,,233388.742820825,2418.9840376478
41959,2017,CA,CDF,HUU,BLUE,00008828,2017/08/10 00:00:00+00,2017/08/10 00:00:00+00,11,,12,12.31509876,1,1,,87285.600851895,1797.121895475
41960,2017,CA,CDF,HUU,SHORE,00005569,2017/06/26 00:00:00+00,2017/06/27 00:00:00+00,14,,28,11.31572533,1,1,,82812.600304715,1842.40101856332
41961,2017,CA,CDF,CZU,SKEGGS,00006862,2017/09/11 00:00:00+00,2017/09/13 00:00:00+00,1, ,50,36.33774567,1,1,,233522.751056155,2318.98967061272
41962,2017,CA,CDF,CZU,BEAR,00007822,2017/10/16 00:00:00+00,2017/10/25 00:00:00+00,7, ,391,317.20098877,7,1,,2026019.39675093,8383.14885098179
41963,2017,CA,CDF,BEU,PINE,00002569,2017/05/16 00:00:00+00,2017/05/16 00:00:00+00,10,,24.8,24.03971481,1,1,,149520.89350622,1531.94024562467
41964,2017,CA,CDF,BEU,LONEOAK,00002585,2017/05/17 00:00:00+00,2017/05/17 00:00:00+00,11,,16.8,16.81538773,1,1,,104821.273133505,1286.56829761147
41965,2017,CA,CDF,BEU,BITTERWATER,00002674,2017/05/22 00:00:00+00,2017/05/22 00:00:00+00,11,,21,20.62748909,1,1,,129023.429120165,2608.52841073358
41966,2017,CA,CDF,BEU,HOG,00003030,2017/06/09 00:00:00+00,2017/06/09 00:00:00+00,9,,13.6,14.10511208,1,1,,86959.528550175,1672.67932019824
41967,2017,CA,CDF,BEU,VALLEY,00003471,2017/07/04 00:00:00+00,2017/07/04 00:00:00+00,10,,34.9,34.89940262,1,1,,221020.71406901,3191.60840555479
41968,2017,CA,CDF,BEU,PARKFIELD,00003551,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,11,,1816,1821.77233887,2,1,,11224981.1518479,14829.0336384246
41969,2017,CA,CDF,BEU,ALVARADO,00003710,2017/07/16 00:00:00+00,2017/07/16 00:00:00+00,11,,11,9.78344154,1,1,,60482.19482146,1511.84957857266
41970,2017,CA,CDF,BEU,CANYON,00004258,2017/08/14 00:00:00+00,2017/08/14 00:00:00+00,2,,16.84,16.8266449,1,1,,103719.64800511,1527.54079288764
41971,2017,CA,CDF,BEU,KING,00004460,2017/08/26 00:00:00+00,2017/08/26 00:00:00+00,14,,10,7.94397974,1,1,,49462.653142455,1560.80057841203
41972,2017,CA,CDF,BEU,SAN JUAN,00004583,2017/09/01 00:00:00+00,2017/09/01 00:00:00+00,14,,14.85,14.82591152,1,1,,93740.06589144,1497.97677207246
41973,2017,CA,CDF,BEU,BITTERWATER,00006153,2017/11/25 00:00:00+00,2017/11/25 00:00:00+00,10,,48,48.32974243,1,1,,302088.430183595,3552.93439343299
41974,2017,CA,CDF,BEU,COUNTRY,00004135,2017/08/07 00:00:00+00,2017/08/07 00:00:00+00,11,,82,81.70620728,5,1,,504607.335346175,3458.86778678308
41975,2017,CA,CDF,BEU,UNION,00003449,2017/07/02 00:00:00+00,2017/07/02 00:00:00+00,10,,30,32.43857956,1,1,,205558.52402139,1958.0372922287
41976,2017,CA,CDF,BEU,PINE,00004818,2017/09/11 00:00:00+00,2017/09/11 00:00:00+00,1,,59,59.36850357,1,1,,369426.68541749,3024.42065330813
41977,2017,CA,CDF,BDU,OAK,00017005,2017/11/29 00:00:00+00,2017/12/07 00:00:00+00,10,,325.51353739,325.5135498,2,1,,1922371.13793235,7089.50036757813
41978,2017,CA,CDF,BDU,HIGH,00010322,2017/07/23 00:00:00+00,2017/07/27 00:00:00+00,9,,157.58946429,157.58946228,2,1,,939056.462465875,5975.61976475108
41979,2017,CA,CDF,BDU,BRYANT 2,00010918,2017/08/03 00:00:00+00,2017/08/11 00:00:00+00,7,,,336.62380981,2,1,,1990779.06294955,8974.84606830812
41980,2017,CA,CDF,BDU,CABLE,00008717,2017/06/24 00:00:00+00,2017/06/24 00:00:00+00,9,,11.38072804,11.38072777,6,1,,67536.542100185,1222.11749014211
41981,2017,CA,CDF,AEU,LATROBE,00021652,2017/07/26 00:00:00+00,2017/07/26 00:00:00+00,5, ,1268,1268.10986328,1,1,,8397879.59404711,18568.1612741537
41982,2017,CA,CDF,AEU,RANCH,00021638,2017/07/26 00:00:00+00,2017/07/31 00:00:00+00,2, ,138,138.54870605,1,1,,918434.83591753,6010.10735409305
41983,2017,CA,CDF,AEU,FRENCH,00027595,2017/09/17 00:00:00+00,2017/09/18 00:00:00+00,14,,136,130.77185059,1,1,,867163.271132065,5255.40857137671
41984,2017,CA,CDF,AEU,AXEL,00019580,2017/08/07 00:00:00+00,2017/08/07 00:00:00+00,14,,71,72.09601593,1,1,,481066.14064772,5013.69437617935
41985,2017,CA,CDF,AEU,LARGO,00022043,2017/07/30 00:00:00+00,2017/07/30 00:00:00+00,7,,237,237.91685486,1,1,,1576002.55429972,7147.9625594089
41986,2017,CA,CDF,AEU,STONY,00018004,2017/06/24 00:00:00+00,2017/06/24 00:00:00+00,11,,11,10.917202,1,1,,71828.879582325,1860.33204312967
41987,2017,CA,CDF,AEU,TONZI,00017061,2017/06/17 00:00:00+00,2017/06/17 00:00:00+00,14,,23,22.38834,1,1,,147765.287520015,2056.08681093736
41989,2017,CA,NPS,YNP,POHONO,00000150,2017/10/09 00:00:00+00,2017/10/09 00:00:00+00,4,,0,0.07946421,7,1,150,514.653199315,81.3508510046272
41990,2017,CA,NPS,YNP,RIBBON,00000147,2017/09/26 00:00:00+00,2017/11/27 00:00:00+00,1,,0,1.38560581,7,1,147,8985.314948705,339.73570530625
41991,2017,CA,NPS,YNP,YOSEMITE CREEK,00000094,2017/08/03 00:00:00+00,2017/09/24 00:00:00+00,1,,0,3.49508905,1,1,94,22716.90139751,978.717113435843
41992,2017,CA,NPS,YNP,HIDDEN,00000136,2017/09/12 00:00:00+00,2017/09/24 00:00:00+00,1,,0,0.07936531,7,1,136,515.36579786,81.4165632994632
41993,2017,CA,NPS,RNP,SHORELINE,00001718,2017/09/26 00:00:00+00,2017/09/26 00:00:00+00,9,,0,1.42533779,1,1,1718,9318.29873833,431.541125376141
41994,2017,CA,NPS,YNP,BENSON PASS,00000093,2017/08/03 00:00:00+00,2017/09/01 00:00:00+00,1,,0,0.07913961,7,1,93,516.81718081,81.5516103968765
41995,2017,CA,NPS,YNP,LECONTE,00000133,2017/09/11 00:00:00+00,2017/09/27 00:00:00+00,1,,0,0.07920874,7,1,133,516.222166025,81.4972655525504
41997,2017,CA,NPS,YNP,WATKINS,00000129,2017/09/11 00:00:00+00,2017/09/12 00:00:00+00,1,,0,0.07938439,7,1,129,515.224125345,81.4035110562194
41998,2017,CA,NPS,YNP,WOLFE,00000132,2017/09/11 00:00:00+00,2017/10/06 00:00:00+00,1,,0,0.07928222,7,1,132,515.815826745,81.458995006262
41999,2017,CA,NPS,YNP,EL CAP,00000050,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,9,,0,0.23807052,7,1,50,1542.62042515,140.845680648473
42000,2017,CA,NPS,YNP,COYOTE ROCKS,00000115,2017/06/26 00:00:00+00,2017/08/26 00:00:00+00,9,,0,0.07936285,7,1,115,515.34566499,81.4149796132045
42001,2017,CA,NPS,RNP,DRAKE 2,00001716,2017/09/21 00:00:00+00,2017/09/21 00:00:00+00,9,"maybe vehicle start, CalFire #172777",0,8.26629448,1,1,1716,54023.75785532,1290.74394211724
42002,2017,CA,NPS,YNP,AVALANCH VEHICLE FIRE,00000022,2017/06/21 00:00:00+00,2017/06/21 00:00:00+00,10,,0,0.07949797,7,1,22,514.367752595,81.3248244058963
42003,2017,CA,NPS,RNP,A RANCH,00001715,2017/09/12 00:00:00+00,2017/09/12 00:00:00+00,1,,0,0.00281565,1,1,1715,18.37941581,19.246378964822
42004,2017,CA,NPS,YNP,JAY,00000088,2017/08/02 00:00:00+00,2017/09/12 00:00:00+00,1,,0,0.15702105,7,1,88,1019.943588595,114.537834868197
42005,2017,CA,NPS,YNP,INSPIRATION,00000063,2017/07/16 00:00:00+00,2017/07/26 00:00:00+00,9,,0,0.23809877,7,1,63,1542.344976075,140.831291953854
42006,2017,CA,NPS,KNP,NORTH GUARD,00000073,2017/07/18 00:00:00+00,2017/11/27 00:00:00+00,1,,0,8.2358408,2,1,73,52024.8696807,1405.36722699049
42007,2017,CA,NPS,YNP,INDIAN CANYON,00000089,2017/08/02 00:00:00+00,2017/08/03 00:00:00+00,1,,0,0.07938903,7,1,89,515.155549555,81.3974106370566
42008,2017,CA,NPS,BNP,HARDIN,00000741,2017/07/25 00:00:00+00,2017/08/12 00:00:00+00,1,,0,0.09953451,8,1,741,724.392995865,95.5312365360722
42009,2017,CA,NPS,YNP,VERNON,00000058,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,1,,0,0.07913565,7,1,58,516.653524825,81.5376974035611
42010,2017,CA,NPS,YNP,MORRISON,00000131,2017/09/11 00:00:00+00,2017/09/24 00:00:00+00,1,,0,0.0792798,7,1,131,515.822359855,81.4597059549493
42011,2017,CA,NPS,YNP,ILLILOUETTE CREEK,00000135,2017/09/12 00:00:00+00,2017/09/30 00:00:00+00,1,,0,0.07950435,7,1,135,514.443315985,81.3310279214935
42012,2017,CA,NPS,RNP,VISION,00001710,2017/07/10 00:00:00+00,2017/07/11 00:00:00+00,9,,0,0.41485304,1,1,1710,2715.464053295,328.328552403529
42013,2017,CA,NPS,YNP,PORCUPINE CAMPGROUND,00000130,2017/09/11 00:00:00+00,2017/10/07 00:00:00+00,1,,0,0.07934111,7,1,130,515.46168471,81.4259299073003
42014,2017,CA,NPS,YNP,TUNNEL,00000068,2017/07/23 00:00:00+00,2017/07/23 00:00:00+00,9,,0,0.23808426,7,1,68,1542.36570508,140.832674463194
42015,2017,CA,NPS,YNP,RATTKESNAKE,00000125,2017/09/07 00:00:00+00,2017/09/15 00:00:00+00,10,,0,14.99417877,1,1,125,97160.210647195,1950.66195393307
42016,2017,CA,NPS,YNP,NORTH DOME,00000091,2017/08/02 00:00:00+00,2017/08/06 00:00:00+00,1,,0,0.15715034,7,1,91,1019.25280456,114.491473047841
42017,2017,CA,NPS,YNP,SENTINEL,00000134,2017/09/12 00:00:00+00,2017/09/12 00:00:00+00,1,,0,0.07944368,7,1,134,514.80366174,81.3647369620312
42018,2017,CA,NPS,MNP,FORD LAKE,00010693,2017/07/10 00:00:00+00,2017/07/11 00:00:00+00,1,,0,3.75722885,1,1,10693,22745.06610846,1611.2910006201
42019,2017,CA,NPS,MNP,GRANITE,00010636,2017/07/08 00:00:00+00,2017/07/11 00:00:00+00,1,,0,4.57866192,1,1,10636,27542.00095905,982.224343184556
42020,2017,CA,NPS,YNP,KNOB 91,00000095,2017/08/04 00:00:00+00,2017/09/12 00:00:00+00,1,,0,0.31688416,7,1,95,2061.28618754,162.838639743496
42021,2017,CA,NPS,YNP,MARKET,00000110,2017/08/15 00:00:00+00,2017/08/15 00:00:00+00,9,,0,0.07963382,7,1,110,513.55854592,81.2491382570368
42022,2017,CA,NPS,YNP,MEADOW,00000021,2017/06/21 00:00:00+00,2017/06/22 00:00:00+00,9,,0,0.07965158,7,1,21,513.43789344,81.2379972112549
42023,2017,CA,NPS,YNP,PORCUPINE,00000090,2017/08/02 00:00:00+00,2017/11/02 00:00:00+00,1,,0,10.5180254,1,1,90,68334.460100655,2641.75444018211
42024,2017,CA,NPS,YNP,INDIAN ROCK,00000140,2017/09/15 00:00:00+00,2017/09/24 00:00:00+00,1,,0,0.07936616,7,1,140,515.30952222,81.4116485241557
42025,2017,CA,NPS,BNP,SHALE,00000800,2017/07/27 00:00:00+00,2017/08/12 00:00:00+00,1,,0,28.70875359,8,1,800,209151.32357561,2188.90759750312
42026,2017,CA,NPS,YNP,BLUE,00000087,2017/08/02 00:00:00+00,2017/09/12 00:00:00+00,1,,0,0.15701598,7,1,87,1019.97797095,114.54007761582
42027,2017,CA,NPS,YNP,STARR KING,00000086,2017/08/02 00:00:00+00,2017/11/03 00:00:00+00,1,,0,56.16540909,7,1,86,363849.62446917,4415.59846779403
42028,2017,CA,NPS,YNP,CRANE,00000142,2017/09/20 00:00:00+00,2017/09/20 00:00:00+00,9,,0,0.07941185,7,1,142,514.85903826,81.3708555321787
42034,2017,CA,USF,RRS,KNOX,00000612,2017/08/11 00:00:00+00,2017/11/28 00:00:00+00,1,"Miller Complex, cause from Incinet, Cont Date based on Fire out date",,492.59967041,8,1,,3608914.93341519,14253.2429478817
42035,2017,CA,USF,INF,GOODALE,00001157,2017/07/24 00:00:00+00,2017/08/28 00:00:00+00,1,,,0.19625953,2,1,,1246.744600025,139.542486560925
42036,2017,CA,USF,ENF,FORNI,00023406,2017/08/11 00:00:00+00,2017/08/14 00:00:00+00,14,maybe campfire start,7.5,12.26718521,8,1,,81909.88036387,1187.06066229213
42037,2017,CA,DOD,MCP,CRISTIANITOS,01702047,2017/06/28 00:00:00+00,2017/06/30 00:00:00+00,9,started by RC bicycle,,702.30664063,5,1,,4091712.19896058,17412.8486395985
42041,2018,CA,CDF,AEU,LIBERTY,00015944,2018/06/12 00:00:00+00,2018/06/12 00:00:00+00,5,,62,63.63536835,1,1,,418324.674668265,4445.30983560703
42042,2018,CA,CDF,AEU,GRANT,00017837,2018/06/29 00:00:00+00,2018/06/29 00:00:00+00,10,,51,50.66001129,1,1,,336044.61438648,2748.42533384659
42043,2018,CA,CDF,AEU,SHINGLE,00018477,2018/07/04 00:00:00+00,2018/07/04 00:00:00+00,7,,316,315.99453735,1,1,,2093722.61962391,8973.93528356865
42044,2018,CA,CDF,AEU,INDIO,00015533,2018/06/08 00:00:00+00,2018/06/08 00:00:00+00,10,,13,13.11449146,1,1,,86776.359665285,1385.26389408163
42045,2018,CA,CDF,AEU,IRISH,00018720,2018/07/06 00:00:00+00,2018/07/10 00:00:00+00,2,,825,824.97784424,1,1,,5446687.17545847,16097.7773458152
42046,2018,CA,CDF,AEU,BUMPER,00021760,2018/08/01 00:00:00+00,2018/08/03 00:00:00+00,14,,66.7,66.73654175,1,1,,443317.9518938,3477.05924284192
42047,2018,CA,CDF,AEU,OMEGA,00021770,2018/08/01 00:00:00+00,2018/08/02 00:00:00+00,14,,67,66.69245148,1,1,,445327.447688755,4037.87554771327
42048,2018,CA,CDF,AEU,MYERS,00027442,2018/09/20 00:00:00+00,2018/09/22 00:00:00+00,14,,12,10.13180637,1,1,,67497.76328464,1208.16039275835
42049,2018,CA,CDF,AEU,SLIGER,00025665,2018/09/04 00:00:00+00,2018/09/07 00:00:00+00,14,,150,134.90162659,1,1,,904111.180105485,4142.71714619144
42050,2018,CA,CDF,AEU,DUTCH,00021825,2018/08/02 00:00:00+00,2018/08/05 00:00:00+00,14,,197,197.55480957,1,1,,1317659.92235607,5604.48399068887
42051,2018,CA,CDF,BDU,MOFFAT,00005618,2018/04/19 00:00:00+00,2018/04/23 00:00:00+00,4,,1265,1253.92468262,2,1,,7904706.45686718,24309.4355784899
42052,2018,CA,CDF,BDU,PLEASANT,00002752,2018/02/18 00:00:00+00,2018/02/25 00:00:00+00,7,,2077,2075.69628906,2,1,,13337374.9454329,46746.6499195092
42053,2018,CA,CDF,BTU,STONEY,00010359,2018/07/12 00:00:00+00,2018/09/07 00:00:00+00,14, ,962,954.60705566,2,1,,6548695.89922048,12410.2445482528
42054,2018,CA,CDF,BTU,JUNES,00016272,2018/10/30 00:00:00+00,2018/11/12 00:00:00+00,5, ,550,450.77301025,6,1,,3055275.7335124,12755.1784549541
42056,2018,CA,CDF,CZU,RINCON,00007586,2018/11/03 00:00:00+00,2018/11/09 00:00:00+00,14,,17,15.64786148,1,1,,99500.44078685,1559.65188863987
42057,2018,CA,CDF,CZU,BEAR,00007905,2018/11/16 00:00:00+00,2018/11/16 00:00:00+00,14,,9,9.01847649,1,1,,57534.573862725,1395.07488021382
42058,2018,CA,CDF,FKU,FISH,00012704,2018/08/30 00:00:00+00,2018/08/30 00:00:00+00,9,,1,1.00971794,1,1,,6384.288140255,334.921917216978
42059,2018,CA,CDF,FKU,ANCHOR,00009250,2018/06/27 00:00:00+00,2018/06/29 00:00:00+00,7,,76,78.95501709,1,1,,497952.403742855,3434.58707927608
42060,2018,CA,CDF,FKU,AQUEDUCT,00005111,2018/04/12 00:00:00+00,2018/04/12 00:00:00+00,2,,49,49.16160202,1,1,,303535.847830875,2461.63119075339
42061,2018,CA,CDF,FKU,COBBLE,00007366,2018/05/26 00:00:00+00,2018/05/27 00:00:00+00,2,,106,108.43463135,1,1,,684996.448914595,5476.16804008989
42062,2018,CA,CDF,FKU,COLDWELL,00007849,2018/06/02 00:00:00+00,2018/06/02 00:00:00+00,7,,12.3,12.29648781,1,1,,76386.658175995,1854.26903922328
42063,2018,CA,CDF,FKU,ELEPHANT,00008350,2018/06/11 00:00:00+00,2018/06/11 00:00:00+00,2,,11.8,11.7492857,1,1,,72918.34750169,1483.80498645386
42064,2018,CA,CDF,FKU,FRAME,00007930,2018/06/04 00:00:00+00,2018/06/04 00:00:00+00,7,,4,3.98645663,1,1,,24772.50835111,640.204304008083
42065,2018,CA,CDF,FKU,FRAZIER,00007893,2018/06/03 00:00:00+00,2018/06/03 00:00:00+00,2,,10,9.83324718,1,1,,62619.621102965,1410.57664380783
42066,2018,CA,CDF,FKU,LAKE,00007651,2018/05/30 00:00:00+00,2018/06/01 00:00:00+00,2,,4,4.02220249,1,1,,25478.17606236,773.316143600322
42067,2018,CA,CDF,FKU,SHEPHERD,00007642,2018/05/30 00:00:00+00,2018/05/30 00:00:00+00,2,,10.2,10.21673584,1,1,,64752.58819969,1704.84645464234
42068,2018,CA,CDF,FKU,SYCAMORE,00008786,2018/06/18 00:00:00+00,2018/06/19 00:00:00+00,14,,10.5,10.5641222,1,1,,67108.877981585,1161.19347747491
42069,2018,CA,CDF,FKU,UTICA,00008415,2018/06/12 00:00:00+00,2018/06/12 00:00:00+00,2,,24,24.16481972,1,1,,149161.375074825,1997.89692661312
42070,2018,CA,CDF,FKU,RUTH,00015649,2018/10/24 00:00:00+00,2018/10/24 00:00:00+00,2,,14,14.02407837,1,1,,88515.897782615,1363.79514499436
42071,2018,CA,CDF,FKU,SHELL,00009637,2018/07/04 00:00:00+00,2018/07/04 00:00:00+00,2,,10,8.83848572,1,1,,55088.141053995,1146.78430850211
42072,2018,CA,CDF,FKU,EDISON,00016205,2018/11/04 00:00:00+00,2018/11/07 00:00:00+00,18,,42,41.26191711,1,1,,263393.594180375,2156.81077608775
42073,2018,CA,CDF,LMU,3-10 VALLEY,00003638,2018/07/15 00:00:00+00,2018/07/18 00:00:00+00,1,,56.15,57.03821945,1,1,,404834.886153925,3140.7398297071
42074,2018,CA,CDF,LMU,3-13 MUCK,00003644,2018/07/15 00:00:00+00,2018/07/20 00:00:00+00,1,,10.8,9.68598557,1,1,,68897.57792361,1349.11555799054
42075,2018,CA,CDF,LMU,3-16 PIT,00003651,2018/07/15 00:00:00+00,2018/07/21 00:00:00+00,1,,89.8,76.45523071,1,1,,543015.591769105,3225.82624196931
42076,2018,CA,CDF,LMU,3-18 SNAG,00003654,2018/07/15 00:00:00+00,2018/07/22 00:00:00+00,1,,31,30.36902428,1,1,,216331.91982425,2640.10723047053
42077,2018,CA,CDF,LMU,COPPER,00005077,2018/09/22 00:00:00+00,2018/09/28 00:00:00+00,7,,54,52.65707779,1,1,,367390.225573065,5004.83830246209
42078,2018,CA,CDF,LMU,HYATT,00003203,2018/06/27 00:00:00+00,2018/06/29 00:00:00+00,8,,383,431.53677368,1,1,,3007844.73309694,11098.8820738851
42079,2018,CA,CDF,LMU,RICE,00004692,2018/09/04 00:00:00+00,2018/09/08 00:00:00+00,14,,13.52,13.49835873,1,1,,94289.52012499,1297.99677097058
42080,2018,CA,CDF,LMU,TERMO,00003426,2018/07/07 00:00:00+00,2018/07/07 00:00:00+00,10,,13.9,13.88661671,1,1,,98243.257288075,1660.80458889461
42081,2018,CA,CDF,LMU,COYOTE,00003593,2018/07/14 00:00:00+00,2018/07/19 00:00:00+00,1,,14,15.42561817,1,1,,109251.771998065,1758.2300295796
42082,2018,CA,CDF,MMU,PLANADA,00012081,2018/06/15 00:00:00+00,2018/06/15 00:00:00+00,2,,4563,4564.09472656,1,1,,29328572.3527267,43900.3234616585
42083,2018,CA,CDF,MMU,OAK,00019816,2018/09/22 00:00:00+00,2018/09/29 00:00:00+00,8,,360,359.31243896,1,1,,2308491.51056716,12105.5433795319
42084,2018,CA,CDF,MMU,NEES,00008764,2018/05/02 00:00:00+00,2018/05/02 00:00:00+00,2,,1756,1739.06896973,1,1,,11010119.1444158,21616.1859142963
42085,2018,CA,CDF,MMU,ONEALS,00011264,2018/06/04 00:00:00+00,2018/06/07 00:00:00+00,2,,300,432.8581543,1,1,,2758967.7512116,6690.05980020451
42086,2018,CA,CDF,MMU,BOYER,00012096,2018/06/15 00:00:00+00,2018/06/16 00:00:00+00,2,,56,52.85100174,1,1,,340216.44802016,4580.37351332338
42087,2018,CA,CDF,MMU,WHEELER,00012311,2018/06/18 00:00:00+00,2018/06/20 00:00:00+00,14,,115,124.79753113,1,1,,807963.51168834,4410.72702187214
42088,2018,CA,CDF,MMU,WAGNER,00016004,2018/08/04 00:00:00+00,2018/08/07 00:00:00+00,11,,22,22.00857925,1,1,,142559.036538775,1794.97587013665
42089,2018,CA,LRA,NEU,NELSON,00015344,2018/06/29 00:00:00+00,2018/07/03 00:00:00+00,14,,29,30.20744514,1,1,,201932.92554605,2443.24665855805
42090,2018,CA,LRA,NEU,NICOLAUS,00015512,2018/07/01 00:00:00+00,2018/07/02 00:00:00+00,2,,5,4.85759592,1,1,,32500.02027431,723.742919377445
42091,2018,CA,CDF,NEU,SPENCE,00015549,2018/07/01 00:00:00+00,2018/07/06 00:00:00+00,9,,,22.57154846,1,1,,152028.686904745,1650.86580970434
42092,2018,CA,LRA,NEU,BASELINE,00015781,2018/07/03 00:00:00+00,2018/07/04 00:00:00+00,14,,20,19.92143631,1,1,,132679.233220375,2555.29261706789
42093,2018,CA,LRA,NEU,RANCHO,00015334,2018/06/29 00:00:00+00,2018/06/30 00:00:00+00,14,,30,22.12472725,1,1,,148781.03480344,2364.39480226422
42094,2018,CA,CDF,NEU,THOUSAND,00017107,2018/07/18 00:00:00+00,2018/07/18 00:00:00+00,11,,,12.74556732,1,1,,85517.989341395,1476.53152925967
42095,2018,CA,LRA,NEU,SUNSET,00018479,2018/08/01 00:00:00+00,2018/08/03 00:00:00+00,14,,,692.54144287,1,1,,4625605.74604599,11133.8841350994
42096,2018,CA,LRA,NEU,SANKEY,00013359,2018/06/06 00:00:00+00,2018/06/06 00:00:00+00,11,,,77.71260834,1,1,,518298.362110095,6451.84168030396
42097,2018,CA,LRA,NEU,NEWTON,00018968,2018/08/06 00:00:00+00,2018/08/08 00:00:00+00,14,,43,62.26523209,1,1,,414874.520867185,3013.09180095708
42098,2018,CA,LRA,NEU,BUTTE,00018412,2018/07/31 00:00:00+00,2018/08/02 00:00:00+00,14,,1342,1237.56970215,1,1,,8349873.18302421,15915.5146924798
42099,2018,CA,LRA,NEU,BUTTE_2,00026455,2018/11/13 00:00:00+00,2018/11/13 00:00:00+00,14,,40.3,40.30326462,1,1,,271876.937216085,2557.59733092147
42100,2018,CA,LRA,NEU,THORNTREE,00023429,2018/09/25 00:00:00+00,2018/09/25 00:00:00+00,14,,25,25.00915146,1,1,,168564.070633875,2888.65686080411
42101,2018,CA,CDF,NEU,OAK,00019534,2018/08/12 00:00:00+00,2018/08/12 00:00:00+00,14,,10,8.58182621,1,1,,57755.384058935,1089.05936562177
